Hostname,IP address history,Site name,OS version,Manufacturer,Last seen
CMRLPT20001,"10.100.4.56, 10.100.4.48, 192.168.244.254, 192.168.1.159",GAROUA,Windows 10,LENOVO,2025-09-24T10:08:52Z
CMRLPT20002,"192.168.137.1, 10.97.224.109, 192.168.244.254, 192.168.244.254, 10.97.225.216",YAOUNDE,Windows 10,LENOVO,2025-09-24T10:16:30Z
CMRLPT20003,"10.97.88.6, 10.97.37.173",OLEMBE,Windows 10,LENOVO,2025-09-24T10:00:55Z
CMRLPT20004,"10.100.5.58, 10.100.0.83",SIEGE,Windows 10,LENOVO,2025-09-24T10:23:56Z
CMRLPT20005,"192.168.244.254, 10.100.0.102",SIEGE,Windows 10,LENOVO,2025-09-19T23:45:05Z
CMRLPT20008,"192.168.137.1, 10.100.4.16, 192.168.244.254, 172.23.64.1, 10.100.0.25",SIEGE,Windows 11,LENOVO,2025-09-24T10:13:41Z
CMRLPT20009,"10.102.34.30, 172.27.224.1, 192.168.56.1, 10.102.33.231",SIAC,Windows 10,LENOVO,2025-09-24T09:58:46Z
CMRLPT20010,"10.96.70.116, 10.96.75.32",NDOKOTI,Windows 10,LENOVO,2025-09-23T14:56:06Z
CMRLPT20011,"192.168.137.1, 10.99.2.88, 192.168.244.254, 10.102.113.19",GAROUA,Windows 10,LENOVO,2025-09-24T08:56:52Z
CMRLPT20012,"192.168.137.1, 10.96.2.41, 10.96.70.64, 10.96.70.117, 10.96.70.25, 10.96.75.61",NDOKOTI,Windows 10,LENOVO,2025-09-24T10:11:48Z
CMRLPT20014,"10.96.70.40, 10.96.75.87",NDOKOTI,Windows 10,LENOVO,2025-09-24T10:01:48Z
CMRLPT20015,"10.96.70.48, 10.96.75.50",SIEGE,Windows 10,LENOVO,2025-09-24T10:09:27Z
CMRLPT20016,"10.96.70.46, 10.96.70.40, 10.218.59.43",SIEGE,Windows 10,LENOVO,2025-09-24T10:07:54Z
CMRLPT20017,"10.96.2.99, 10.96.113.3",NDOKOTI,Windows 10,LENOVO,2025-09-24T09:57:58Z
CMRLPT20019,"192.168.88.15, 10.97.224.211, 192.168.244.254, 192.168.244.254, 10.97.225.177",YAOUNDE,Windows 10,LENOVO,2025-09-24T10:22:12Z
CMRLPT20020,"192.168.137.1, 10.96.2.85, 10.96.0.12",NDOKOTI,Windows 10,LENOVO,2025-09-24T09:55:51Z
CMRLPT20021,"10.96.112.34, 10.96.113.34, 10.96.113.39",BONABERI,Windows 10,LENOVO,2025-09-24T10:17:11Z
CMRLPT20022,"192.168.137.1, 10.96.0.8, 10.96.0.16",NDOKOTI,Windows 10,LENOVO,2025-09-24T10:14:20Z
CMRLPT20023,"192.168.137.1, 169.254.195.220, 192.168.138.1, 10.96.2.148, 10.96.0.28",NDOKOTI,Windows 10,LENOVO,2025-09-24T07:33:07Z
CMRLPT20024,"192.168.137.1, 10.96.6.84, 10.96.2.41, 192.168.8.229, 10.96.0.66",NDOKOTI,Windows 10,LENOVO,2025-09-17T14:47:20Z
CMRLPT20025,"192.168.137.1, 10.97.2.12, 10.97.3.15, 192.168.244.254, 10.97.225.40",YAOUNDE,Windows 10,LENOVO,2025-09-24T10:24:13Z
CMRLPT20026,"192.168.137.1, 10.102.34.71, 10.96.161.14",SIEGE,Windows 10,LENOVO,2025-09-24T10:27:01Z
CMRLPT20027,"10.102.112.17, 10.102.113.3",SEMC,Windows 10,LENOVO,2025-09-24T10:12:51Z
CMRLPT20028,"10.96.2.118, 10.96.0.17",NDOKOTI,Windows 10,LENOVO,2025-09-24T08:57:33Z
CMRLPT20029,"192.168.137.1, 10.96.2.133, 192.168.1.178",SIEGE,Windows 10,LENOVO,2025-09-21T17:32:34Z
CMRLPT20030,"10.96.70.28, 10.96.75.78",NDOKOTI,Windows 10,LENOVO,2025-09-24T10:07:26Z
CMRLPT20032,"192.168.137.1, 10.97.224.61, 10.97.225.41",YAOUNDE,Windows 10,LENOVO,2025-09-24T10:23:07Z
CMRLPT20033,"10.97.60.6, 10.154.57.14",YAOUNDE,Windows 10,LENOVO,2025-09-16T03:24:21Z
CMRLPT20034,"192.168.137.1, 10.97.224.75, 192.168.244.254, 10.97.225.61",YAOUNDE,Windows 10,LENOVO,2025-09-24T10:18:15Z
CMRLPT20035,"10.97.44.1, 10.97.29.162",YAOUNDE,Windows 10,LENOVO,2025-09-24T06:43:11Z
CMRLPT20036,"10.99.2.98, 192.168.244.254, 10.99.0.48",GAROUA,Windows 10,LENOVO,2025-09-24T09:59:20Z
CMRLPT20038,"10.99.2.23, 192.168.244.254, 10.99.0.42",GAROUA,Windows 10,LENOVO,2025-09-14T09:41:40Z
CMRLPT20039,"192.168.137.1, 10.98.2.33, 10.98.0.78",BAFOUSSAM,Windows 10,LENOVO,2025-09-24T09:45:24Z
CMRLPT20040,"192.168.138.1, 10.97.60.15, 10.148.239.220",OLEMBE,Windows 10,LENOVO,2025-09-23T18:49:36Z
CMRLPT20041,"192.168.137.1, 10.99.76.8, 192.168.244.254, 10.99.0.5",GAROUA,Windows 11,LENOVO,2025-09-24T10:08:18Z
CMRLPT20042,"192.168.137.1, 10.97.2.18, 10.97.225.47",BAFOUSSAM,Windows 10,LENOVO,2025-09-24T09:57:23Z
CMRLPT20043,"192.168.137.1, 10.98.2.53, 10.98.0.57",BAFOUSSAM,Windows 10,LENOVO,2025-09-24T10:17:33Z
CMRLPT20045,"192.168.137.1, 10.102.34.44, 192.168.244.254, 10.100.0.119",SIEGE,Windows 10,LENOVO,2025-09-24T10:19:17Z
CMRLPT20046,"192.168.88.12, 10.98.2.74, 10.98.0.31",BAFOUSSAM,Windows 10,LENOVO,2025-09-24T10:09:52Z
CMRLPT20047,"192.168.88.12, 192.168.88.12, 10.98.2.109, 10.98.0.18",BAFOUSSAM,Windows 10,LENOVO,2025-09-24T07:35:56Z
CMRLPT20048,"192.168.137.1, 10.98.2.107, 10.98.2.10, 10.11.99.2, 10.98.0.5",BAFOUSSAM,Windows 10,LENOVO,2025-09-24T10:19:40Z
CMRLPT20049,"192.168.137.1, 192.168.244.254, 10.97.2.6, 10.97.225.30",YAOUNDE,Windows 11,LENOVO,2025-09-24T10:10:50Z
CMRLPT20050,"10.98.2.15, 10.85.206.69",BAFOUSSAM,Windows 10,LENOVO,2025-09-24T03:58:09Z
CMRLPT20051,"192.168.88.12, 192.168.88.12, 10.96.70.91, 192.168.244.254, 10.96.75.39",NDOKOTI,Windows 10,LENOVO,2025-09-24T06:39:36Z
CMRLPT20052,"10.98.60.3, 192.168.244.254, 10.98.2.46, 10.96.53.163",SIEGE,Windows 10,LENOVO,2025-09-24T10:06:34Z
CMRLPT20053,"192.168.137.1, 10.98.2.43, 192.168.244.254, 192.168.244.254, 10.96.75.45",NDOKOTI,Windows 11,LENOVO,2025-09-24T10:13:30Z
CMRLPT20054,"10.97.88.11, 10.100.6.123, 192.168.100.2, 192.168.244.254, 10.100.0.99",SIEGE,Windows 10,LENOVO,2025-09-24T10:12:46Z
CMRLPT20056$,,,Windows 10,,2025-09-15T12:28:22Z
CMRLPT20057,"10.96.70.51, 10.100.0.78",SIEGE,Windows 10,LENOVO,2025-09-24T10:14:18Z
CMRLPT20058,"10.100.5.58, 192.168.244.254, 10.100.0.148",SIEGE,Windows 10,LENOVO,2025-09-24T10:23:11Z
CMRLPT20060,"192.168.137.1, 192.168.244.254, 10.100.4.64, 10.100.4.13, 192.168.244.254, 192.168.55.124, 10.100.0.114",SIEGE,Windows 10,LENOVO,2025-09-24T10:23:15Z
CMRLPT20061,"192.168.137.1, 10.96.70.137, 10.98.0.45",SIEGE,Windows 10,LENOVO,2025-09-23T08:14:55Z
CMRLPT20062,"10.97.2.19, 10.100.5.97, 10.71.235.118, 10.96.0.5",NDOKOTI,Windows 10,LENOVO,2025-09-24T09:55:40Z
CMRLPT20063,"10.96.2.10, 172.20.10.6",NDOKOTI,Windows 10,LENOVO,2025-09-21T21:57:11Z
CMRLPT20064,"10.102.112.25, 10.102.113.4",SEMC,Windows 10,LENOVO,2025-09-24T10:13:19Z
CMRLPT20066,"192.168.137.1, 10.102.112.13, 10.100.4.50, 10.102.112.3, 10.96.70.4, 192.168.244.254, 10.238.160.57",SIEGE,Windows 10,LENOVO,2025-09-21T23:27:27Z
CMRLPT20067,"10.96.2.122, 10.96.0.33",NDOKOTI,Windows 10,LENOVO,2025-09-24T10:25:15Z
CMRLPT20068,"192.168.137.1, 10.20.1.11, 192.168.244.254, 10.96.75.25",NDOKOTI,Windows 10,LENOVO,2025-09-24T10:22:12Z
CMRLPT20069,"10.100.4.66, 192.168.244.254, 10.100.0.19",SIEGE,Windows 10,LENOVO,2025-09-24T10:10:34Z
CMRLPT20070,"10.97.224.196, 10.102.34.10, 10.97.225.146",YAOUNDE,Windows 10,LENOVO,2025-09-24T10:27:31Z
CMRLPT20071,"10.96.80.13, 192.168.244.254, 10.98.0.23",SIEGE,Windows 10,LENOVO,2025-09-24T09:05:41Z
CMRLPT20072,"10.100.4.18, 192.168.244.254, 10.100.4.9, 172.20.10.7, 10.100.0.247",SIEGE,Windows 10,LENOVO,2025-09-24T08:29:43Z
CMRLPT20074,"192.168.244.254, 10.100.4.85, 10.100.5.109, 10.100.0.77",SIEGE,Windows 10,LENOVO,2025-09-24T10:19:17Z
CMRLPT20075,"10.100.6.153, 192.168.244.254, 10.100.5.85, 10.100.0.176",SIEGE,Windows 10,LENOVO,2025-09-24T10:13:28Z
CMRLPT20076,"192.168.137.1, 10.96.2.132, 192.168.244.254, 10.96.0.84",NDOKOTI,Windows 10,LENOVO,2025-08-31T14:13:34Z
CMRLPT20077,"192.168.137.1, 10.96.70.53, 10.96.70.7, 10.96.75.98",NDOKOTI,Windows 10,LENOVO,2025-09-24T10:21:43Z
CMRLPT20078,"192.168.137.1, 10.96.70.46, 192.168.56.160",NDOKOTI,Windows 10,LENOVO,2025-09-05T19:19:31Z
CMRLPT20080,"10.100.5.118, 192.168.244.254, 10.100.0.157",SIEGE,Windows 10,HP,2025-09-24T09:58:32Z
CMRLPT20084,"10.100.4.49, 10.99.2.75, 10.100.0.15",SIEGE,Windows 10,LENOVO,2025-09-24T09:56:55Z
CMRLPT20085,"10.96.112.32, 10.11.99.2, 192.168.244.254, 10.11.99.2, 10.100.5.95, 10.96.2.17, 10.100.0.11",SIEGE,Windows 10,LENOVO,2025-09-24T10:05:17Z
CMRLPT20086,"192.168.137.1, 10.96.70.87, 192.168.244.254, 10.96.2.24, 10.96.75.16",NDOKOTI,Windows 10,LENOVO,2025-08-22T16:05:16Z
CMRLPT20087,"192.168.137.1, 10.97.224.78, 10.100.4.84, 10.100.0.113",BAFOUSSAM,Windows 10,LENOVO,2025-09-24T10:24:25Z
CMRLPT20093,"10.97.224.33, 192.168.244.254, 10.97.225.54",YAOUNDE,Windows 10,LENOVO,2025-09-24T08:28:43Z
CMRLPT20094,"192.168.137.1, 10.100.4.70, 10.100.4.21, 192.168.244.254, 10.100.4.67, 192.168.244.254, 10.100.0.95, 10.100.0.233",SIEGE,Windows 10,LENOVO,2025-09-24T10:00:13Z
CMRLPT20096,"10.100.4.85, 10.100.0.222",SIEGE,Windows 10,LENOVO,2025-09-24T10:24:18Z
CMRLPT20100,"192.168.137.1, 169.254.225.127, 10.100.5.87, 10.100.4.56, 192.168.244.254, 10.100.6.157, 10.100.6.122, 10.100.0.198, 10.100.0.66",SIEGE,Windows 11,Dell Inc.,2025-09-24T10:19:48Z
CMRLPT20101,10.102.8.88,SOCAVER,Windows 10,LENOVO,2025-09-23T15:02:09Z
CMRLPT20106,"192.168.137.1, 10.102.9.174, 10.102.8.10",SOCAVER,Windows 10,LENOVO,2025-09-24T10:23:16Z
CMRLPT20108,"192.168.137.1, 10.99.36.7, 192.168.100.2, 10.99.36.8, 192.168.100.101, 192.168.1.17",GAROUA,Windows 10,LENOVO,2025-09-24T10:14:41Z
CMRLPT20109,"10.102.9.136, 10.102.9.17, 172.20.10.3",SOCAVER,Windows 10,LENOVO,2025-09-23T21:53:43Z
CMRLPT20111,"10.102.9.152, 10.102.9.97, 192.168.137.1, 10.102.8.78",SOCAVER,Windows 10,LENOVO,2025-09-24T10:23:22Z
CMRLPT20112,"192.168.137.1, 10.102.9.182, 10.102.9.174, 10.102.8.74",SOCAVER,Windows 10,LENOVO,2025-09-24T10:25:30Z
CMRLPT20115,"192.168.137.1, 10.102.9.161, 10.102.9.125, 10.102.9.131, 192.168.220.1, 192.168.11.1, 192.168.220.1, 10.102.8.224",SOCAVER,Windows 10,LENOVO,2025-09-24T09:36:18Z
CMRLPT20118,"10.102.9.161, 10.102.9.147, 10.102.8.209",SOCAVER,Windows 10,LENOVO,2025-09-24T10:09:46Z
CMRLPT20120,"10.102.9.155, 10.102.9.147, 10.102.9.178, 10.102.8.158",SOCAVER,Windows 10,LENOVO,2025-09-24T09:57:15Z
CMRLPT20121,10.102.9.115,,Windows 10,LENOVO,2025-09-23T16:05:32Z
CMRLPT20121$,,,Windows 10,,2025-09-23T12:39:27Z
CMRLPT21003,10.100.0.187,SIEGE,Windows 10,HP,2025-09-24T10:02:56Z
CMRLPT21004,"192.168.137.1, 10.97.224.183, 10.97.2.19, 10.97.225.52",YAOUNDE,Windows 10,HP,2025-09-24T07:21:39Z
CMRLPT21005,"192.168.137.1, 10.96.113.37",BONABERI,Windows 10,HP,2025-09-24T10:03:33Z
CMRLPT21006,"192.168.137.1, 10.100.5.94, 10.100.5.97, 10.102.34.14, 10.100.5.53, 10.102.33.219",SIAC,Windows 10,HP,2025-08-14T15:17:06Z
CMRLPT21008,"192.168.137.1, 10.99.2.59, 10.99.0.22",GAROUA,Windows 10,HP,2025-09-24T09:55:37Z
CMRLPT21009,"192.168.88.13, 192.168.88.12, 10.98.2.42, 10.98.2.85, 10.98.2.6, 10.98.0.27",BAFOUSSAM,Windows 10,HP,2025-09-24T09:12:43Z
CMRLPT21010,"192.168.137.1, 10.96.2.38, 192.168.1.162",NDOKOTI,Windows 10,HP,2025-09-23T15:55:19Z
CMRLPT21010,10.96.0.43,NDOKOTI,Windows 11,HP,2025-09-24T10:27:42Z
CMRLPT21010$,,,Windows 11,,2025-09-23T18:05:13Z
CMRLPT21011,"10.96.70.78, 10.96.70.12, 10.146.15.244",SIEGE,Windows 10,HP,2025-09-24T08:44:50Z
CMRLPT21012,"10.98.2.11, 192.168.244.254, 10.100.4.72, 10.100.0.166",SIEGE,Windows 10,HP,2025-09-24T10:22:08Z
CMRLPT21013,"192.168.137.1, 10.99.2.96, 169.254.106.53, 192.168.244.254, 10.1.4.182",GAROUA,Windows 10,HP,2025-09-24T06:21:18Z
CMRLPT21014,"192.168.244.254, 10.99.2.119, 10.96.70.116, 10.102.113.13",NDOKOTI,Windows 10,HP,2025-09-24T10:13:08Z
CMRLPT21015,"10.96.2.141, 169.254.57.234",NDOKOTI,Windows 10,HP,2025-09-24T10:06:35Z
CMRLPT21016,"10.96.2.108, 192.168.1.128",NDOKOTI,Windows 10,HP,2025-09-24T10:09:26Z
CMRLPT21018,"192.168.137.1, 10.100.5.109, 10.96.70.156, 192.168.244.254, 10.96.70.119, 10.96.70.129, 10.100.4.50, 10.100.0.177",SIEGE,Windows 10,HP,2025-09-24T10:15:55Z
CMRLPT21019,"192.168.244.254, 192.168.137.1, 192.168.137.1, 10.100.4.49, 192.168.244.254, 10.98.2.85, 10.100.5.87, 10.100.0.196",SIEGE,Windows 11,HP,2025-09-24T09:44:24Z
CMRLPT21020,"10.100.5.85, 10.100.4.70, 10.102.33.208",SIAC,Windows 10,HP,2025-09-24T10:14:19Z
CMRLPT21021,"192.168.137.1, 10.100.4.37, 10.96.70.112, 10.96.70.63, 10.96.75.38",SIEGE,Windows 10,HP,2025-09-24T10:10:49Z
CMRLPT21022,"192.168.137.1, 10.99.2.61, 192.168.244.254, 10.99.2.15, 10.99.2.17, 10.99.2.58, 10.99.2.1, 10.99.2.52, 10.99.2.44, 10.99.2.12, 10.99.2.24, 10.99.0.3",GAROUA,Windows 10,HP,2025-09-24T10:26:15Z
CMRLPT21023,"192.168.137.1, 192.168.244.254, 10.100.0.47",SIEGE,Windows 10,HP,2025-09-24T09:34:31Z
CMRLPT21024,"10.102.2.161, 192.168.244.254, 10.102.2.49, 10.102.8.12",SOCAVER,Windows 10,HP,2025-09-24T10:19:28Z
CMRLPT21025,"10.102.2.7, 10.102.2.35, 10.102.2.75, 192.168.244.254, 10.102.8.125",SOCAVER,Windows 10,HP,2025-09-24T10:03:07Z
CMRLPT21026,"10.102.2.54, 10.102.8.149",SOCAVER,Windows 10,HP,2025-09-24T10:16:08Z
CMRLPT21027,"10.97.224.12, 10.97.225.176",YAOUNDE,Windows 10,HP,2025-09-24T10:13:27Z
CMRLPT21028,"10.96.2.27, 10.96.75.69",NDOKOTI,Windows 10,HP,2025-09-23T09:06:56Z
CMRLPT21030,"10.99.36.8, 10.99.37.170",GAROUA,Windows 10,HP,2025-09-24T09:19:43Z
CMRLPT21031,"10.100.5.100, 10.100.5.107, 10.100.5.85, 10.100.5.116, 10.100.5.88, 10.100.4.66, 10.100.4.70, 192.168.244.254, 192.168.1.178, 10.100.0.167",SIEGE,Windows 10,HP,2025-09-24T10:14:42Z
CMRLPT21032,"192.168.137.1, 10.96.70.5, 10.99.36.8, 10.96.75.12",NDOKOTI,Windows 11,HP,2025-09-24T10:07:07Z
CMRLPT21033,"192.168.137.1, 10.96.2.49, 10.96.2.88, 10.96.75.70",NDOKOTI,Windows 10,HP,2025-09-24T08:15:48Z
CMRLPT21033,10.96.0.69,,,,2025-09-18T14:00:00Z
CMRLPT21034,"192.168.137.1, 10.102.2.112, 192.168.244.254, 10.102.8.105",SOCAVER,Windows 10,HP,2025-09-24T10:27:59Z
CMRLPT21035,"192.168.244.254, 10.100.5.43, 192.168.42.2, 192.168.223.101, 192.168.137.1, 10.100.0.152",SIEGE,Windows 10,HP,2025-09-24T10:24:16Z
CMRLPT21036,"192.168.137.1, 10.100.5.110, 192.168.244.254, 192.168.1.131",SIEGE,Windows 10,HP,2025-09-23T18:41:49Z
CMRLPT21037,"192.168.137.1, 10.100.4.35, 10.100.5.112, 10.100.4.78, 10.100.5.75, 192.168.244.254, 10.100.5.109, 10.100.0.124",SIEGE,Windows 10,HP,2025-09-24T10:23:08Z
CMRLPT21038,"10.100.6.122, 192.168.244.254, 10.100.4.16, 10.100.0.163",SIEGE,Windows 10,HP,2025-09-24T09:57:22Z
CMRLPT21039,"10.100.5.50, 192.168.244.254, 10.100.5.87, 10.100.6.115, 10.100.0.52",SIEGE,Windows 10,HP,2025-09-24T10:01:18Z
CMRLPT21040,"192.168.137.1, 10.99.2.24, 192.168.244.254, 10.99.0.17",SIEGE,Windows 10,HP,2025-09-24T10:04:37Z
CMRLPT21041,"192.168.137.1, 10.100.0.183",SIEGE,Windows 10,HP,2025-09-24T10:03:22Z
CMRLPT21042,"192.168.138.1, 192.168.244.254, 10.102.2.128, 10.96.75.9",NDOKOTI,Windows 10,HP,2025-09-24T10:22:25Z
CMRLPT21043,"192.168.137.1, 10.98.2.56, 10.98.2.51, 10.98.2.40, 10.98.2.80, 10.127.128.130, 10.218.205.119",BAFOUSSAM,Windows 10,HP,2025-08-25T08:11:32Z
CMRLPT21044,"192.168.137.1, 10.98.2.44, 10.98.2.11, 10.98.0.34",BAFOUSSAM,Windows 10,HP,2025-09-24T10:04:22Z
CMRLPT21045,"192.168.137.1, 192.168.88.13, 10.98.2.53, 192.168.244.254, 10.98.2.91, 10.98.0.32",BAFOUSSAM,Windows 10,HP,2025-09-24T10:20:32Z
CMRLPT21046,"192.168.137.1, 10.98.2.80, 10.98.0.26",BAFOUSSAM,Windows 10,HP,2025-09-24T10:06:19Z
CMRLPT21047,"192.168.88.13, 192.168.137.1, 10.98.2.47, 10.98.2.4, 10.98.2.100, 10.98.0.9",BAFOUSSAM,Windows 10,HP,2025-09-24T10:24:59Z
CMRLPT21048,"192.168.137.1, 10.98.68.1, 10.98.2.15, 10.98.69.165",BAFOUSSAM,Windows 10,HP,2025-09-24T10:01:01Z
CMRLPT21049,"192.168.137.1, 10.98.2.16, 10.98.2.4, 10.98.2.3, 10.98.0.53",BAFOUSSAM,Windows 10,HP,2025-09-24T10:02:17Z
CMRLPT21050,"10.98.2.78, 192.168.244.254, 10.99.77.166",SOUARI,Windows 10,HP,2025-09-24T10:21:31Z
CMRLPT21051,"192.168.137.1, 10.100.5.69, 10.100.5.112, 10.100.4.50, 10.100.4.49, 10.100.6.150, 10.100.0.64, 192.168.1.222, 10.100.0.73, 10.100.0.210",SIEGE,Windows 11,HP,2025-09-24T10:17:44Z
CMRLPT21053,"192.168.138.1, 10.97.2.44, 192.168.244.254, 10.100.0.84",SIEGE,Windows 11,HP,2025-09-24T09:58:50Z
CMRLPT21056,"192.168.137.1, 10.98.2.15, 10.97.2.5, 192.168.244.254, 10.96.2.96, 10.98.0.10",SIEGE,Windows 10,HP,2025-09-24T08:57:33Z
CMRLPT21058,"10.100.4.66, 10.100.5.118, 10.99.0.16",GAROUA,Windows 10,HP,2025-09-24T10:08:52Z
CMRLPT21059,"192.168.137.1, 10.100.4.1, 192.168.244.254, 10.100.4.68, 10.178.63.63",SIEGE,Windows 11,HP,2025-09-24T08:54:34Z
CMRLPT21060,"192.168.137.1, 10.98.2.10, 10.98.68.1, 10.98.2.9, 10.98.0.4",BAFOUSSAM,Windows 10,HP,2025-09-24T10:05:36Z
CMRLPT21061,"192.168.244.254, 192.168.244.254, 10.100.0.33",SIEGE,Windows 11,HP,2025-09-24T09:58:29Z
CMRLPT21062,"192.168.244.254, 10.100.0.68",SIEGE,Windows 10,HP,2025-09-24T10:12:21Z
CMRLPT21064,"10.97.2.196, 10.96.112.23, 192.168.244.254, 10.100.5.64, 10.100.0.219",SIEGE,Windows 10,HP,2025-09-24T10:02:33Z
CMRLPT21065,"10.100.5.97, 10.100.6.116, 10.100.0.182",SIEGE,Windows 10,HP,2025-09-24T10:06:29Z
CMRLPT21066,"192.168.88.13, 192.168.244.254, 10.102.34.33, 10.102.34.76, 10.100.5.97, 10.97.2.24, 10.102.33.232",SIAC,Windows 10,HP,2025-09-24T10:23:51Z
CMRLPT21067,"192.168.244.254, 192.168.8.101, 10.100.0.233",SIEGE,Windows 10,HP,2025-09-24T10:08:28Z
CMRLPT21068,"10.100.5.110, 10.100.0.216",SIEGE,Windows 10,HP,2025-09-24T10:10:02Z
CMRLPT21069,"192.168.137.1, 10.99.2.17, 192.168.244.254, 10.99.2.13, 10.100.5.104, 10.99.4.80, 10.99.2.10, 10.99.2.10, 10.99.0.7",GAROUA,Windows 11,HP,2025-09-24T10:16:50Z
CMRLPT21070,"192.168.137.1, 192.168.244.254, 10.102.34.36, 10.102.34.33, 10.100.4.35, 192.168.244.254, 10.102.34.6, 10.102.34.32, 10.102.34.13, 10.97.2.226, 10.102.34.28, 192.168.100.9",SIEGE,Windows 11,HP,2025-09-24T10:22:32Z
CMRLPT21072,"192.168.137.1, 192.168.244.254, 10.97.224.208, 192.168.244.254, 10.97.2.240, 10.97.225.49",YAOUNDE,Windows 11,HP,2025-09-24T10:25:02Z
CMRLPT21073,"192.168.137.1, 192.168.244.254, 10.100.5.40, 10.100.0.220",SIEGE,Windows 10,HP,2025-09-24T08:27:40Z
CMRLPT21074,"10.96.70.65, 10.102.34.1, 10.102.33.245",SIAC,Windows 11,HP,2025-09-24T10:23:33Z
CMRLPT21075,"10.102.34.69, 10.100.4.54, 10.102.34.74, 10.102.33.243",SIAC,Windows 10,HP,2025-09-24T09:59:44Z
CMRLPT21076,"192.168.137.1, 192.168.244.254, 10.100.5.63, 10.100.4.41, 192.168.244.254, 10.100.0.23",SIEGE,Windows 10,HP,2025-09-24T10:02:43Z
CMRLPT21078,"10.96.70.141, 10.97.224.175, 10.96.75.56",YAOUNDE,Windows 10,HP,2025-09-22T17:50:34Z
CMRLPT21080,"10.102.2.18, 10.102.2.102, 10.102.8.76",SOCAVER,Windows 10,HP,2025-09-24T10:16:02Z
CMRLPT21081,"192.168.88.12, 10.102.9.116, 192.168.244.254, 10.98.2.36, 10.96.70.15, 10.148.64.139",NDOKOTI,Windows 10,HP,2025-09-05T06:16:17Z
CMRLPT21082,"192.168.137.1, 10.100.4.144, 10.100.0.49",SIEGE,Windows 10,HP,2025-09-23T15:26:58Z
CMRLPT21083,"169.254.180.60, 10.102.2.7, 10.100.4.89, 10.100.5.91, 192.168.244.254, 10.100.5.119, 192.168.244.254, 192.168.1.200, 10.100.0.53",SIEGE,Windows 10,HP,2025-09-24T10:08:53Z
CMRLPT21084,"192.168.137.1, 10.102.34.58, 192.168.1.178, 10.105.5.78",SIAC,Windows 10,HP,2025-09-24T06:12:54Z
CMRLPT21086,"192.168.137.1, 192.168.244.254, 10.100.5.97, 10.100.0.143",SIEGE,Windows 11,HP,2025-09-23T08:32:10Z
CMRLPT21088,"192.168.244.254, 192.168.24.53",YAOUNDE,Windows 10,HP,2025-09-24T10:08:53Z
CMRLPT21089,"10.96.2.37, 10.96.70.126, 192.168.138.150",NDOKOTI,Windows 11,HP,2025-09-24T10:26:26Z
CMRLPT21090,"192.168.137.1, 10.98.2.15, 192.168.244.254, 10.97.2.53, 10.100.5.20, 192.168.1.167",SIEGE,Windows 10,HP,2025-09-24T07:47:49Z
CMRLPT21091,"10.98.2.4, 10.102.34.25, 10.102.33.223",SIAC,Windows 10,HP,2025-09-24T10:12:12Z
CMRLPT21093,"10.100.5.83, 10.100.5.96, 10.102.34.24, 10.102.34.43, 10.102.33.218",SIAC,Windows 10,HP,2025-09-24T10:21:23Z
CMRLPT21094,"10.96.2.126, 169.254.53.181, 10.102.34.10, 10.102.34.34, 10.102.33.197",NDOKOTI,Windows 10,HP,2025-09-24T10:17:29Z
CMRLPT21095,"192.168.137.1, 10.102.34.37, 10.97.3.0, 10.102.2.60, 10.96.70.146, 10.98.2.51, 10.98.2.46, 10.100.4.35, 192.168.1.115",SIAC,Windows 10,HP,2025-09-17T12:43:21Z
CMRLPT21096,"192.168.88.12, 10.102.34.43, 10.99.2.90, 10.102.34.27, 10.102.34.89, 10.100.0.107",SIEGE,Windows 10,HP,2025-09-24T10:11:41Z
CMRLPT21097,"10.102.34.4, 10.100.4.82, 10.100.0.212",SIAC,Windows 10,HP,2025-09-24T10:03:49Z
CMRLPT21098,"169.254.62.51, 10.96.70.129, 10.102.2.128, 10.98.0.42",BAFOUSSAM,Windows 10,HP,2025-09-24T07:56:53Z
CMRLPT21099,"192.168.100.1, 10.100.4.73, 10.100.4.35, 10.100.5.76, 192.168.244.254, 10.100.5.109, 10.100.4.86, 10.102.38.105, 10.100.0.155",SIEGE,Windows 10,HP,2025-09-24T10:21:33Z
CMRLPT21100,"192.168.137.1, 192.168.244.254, 10.102.18.30, 192.168.1.117",SEMC,Windows 10,HP,2025-09-24T08:18:11Z
CMRLPT21101,"192.168.137.1, 10.100.4.9, 10.100.4.91, 10.100.0.1, 192.168.244.254, 192.168.0.1, 172.26.80.1, 10.100.0.56",SIEGE,Windows 11,HP,2025-09-11T17:46:41Z
CMRLPT21102,"192.168.244.254, 10.100.0.6",SIEGE,Windows 10,HP,2025-09-24T10:13:18Z
CMRLPT21103,"192.168.137.1, 10.102.112.19, 10.102.113.27",SEMC,Windows 10,HP,2025-09-24T10:26:46Z
CMRLPT21104,"10.102.18.30, 10.102.112.19, 10.102.113.8",SEMC,Windows 10,HP,2025-09-24T10:11:30Z
CMRLPT21105,"192.168.88.13, 10.98.2.85, 10.98.0.57",BAFOUSSAM,Windows 10,HP,2025-09-03T12:25:56Z
CMRLPT21106,"192.168.137.1, 10.98.2.6, 10.98.2.16, 10.97.224.58, 10.97.225.143",YAOUNDE,Windows 10,HP,2025-09-23T13:20:00Z
